"id","icao","iata","name","city","municipality","country_id/id","elevation","latitude","longitude","tz","lid"
"aerodrome_23MS","23MS","","Smith Farms Airport","Moss Point","Mississippi","base.us","48","30.67739","-88.55125","America/Chicago","23MS"
"aerodrome_23MT","23MT","","Waterfall Airport","Bozeman","Montana","base.us","4950","45.65723","-111.04033","America/Denver","23MT"
"aerodrome_23MU","23MU","","Sean D Sheldon Memorial Airfield","Osceola","Missouri","base.us","900","38.01858","-93.69322","America/Chicago","23MU"
"aerodrome_23ND","23ND","","Anderson Airport","Rogers","North Dakota","base.us","1424","47.07147","-98.22388","America/North_Dakota/Center","23ND"
"aerodrome_23NH","23NH","","Windswept Airport","Windsor","New Hampshire","base.us","1289","43.13028","-72.015","America/New_York","23NH"
"aerodrome_23NJ","23NJ","","Alliance Airport","Pittsgrove","New Jersey","base.us","110","39.50472","-75.09306","America/New_York","23NJ"
"aerodrome_23NK","23NK","","Long Acre Farms Airport","Macedon","New York","base.us","520","43.1125","-77.3125","America/New_York","23NK"
"aerodrome_23NR","23NR","","Whitfield's East Airport","Fairfield","North Carolina","base.us","1","35.56056","-76.23472","America/New_York","23NR"
"aerodrome_23NY","23NY","","Jolamtra Landing Area Airport","Bath","New York","base.us","1700","42.27979","-77.33998","America/New_York","23NY"
"aerodrome_23PA","23PA","","Cedar Acres Airport","Revere","Pennsylvania","base.us","500","40.5","-75.1","America/New_York","23PA"
"aerodrome_23TA","23TA","","Rowland R Airfield","Tom Bean","Texas","base.us","705","33.48733","-96.45582","America/Chicago","23TA"
"aerodrome_23TS","23TS","","Bertani Ranch Airport","Del Rio","Texas","base.us","1110","29.42273","-100.7387","America/Chicago","23TS"
"aerodrome_23VA","23VA","","Wheatland Airport","Buckingham","Virginia","base.us","490","37.55709","-78.62001","America/New_York","23VA"
"aerodrome_23VG","23VG","","Murdock's Holly Bu Airport","Boydton","Virginia","base.us","465","36.70972","-78.42806","America/New_York","23VG"
"aerodrome_23WN","23WN","","Willie's Airport","Springbrook","Wisconsin","base.us","1110","45.91106","-91.6285","America/Chicago","23WN"
"aerodrome_23XA","23XA","","El Tejano Airport","Alvin","Texas","base.us","20","29.42731","-95.16231","America/Chicago","23XA"
"aerodrome_23XS","23XS","","Shorthorn Aux Landing Strip","Fort Cavazos (Killeen)","Texas","base.us","720","31.4","-97.7","America/Chicago","23XS"
"aerodrome_24AK","24AK","","Toad Lake Strip","Meadow Lakes","Alaska","base.us","100","61.61575","-149.70693","America/Anchorage","24AK"
"aerodrome_24AR","24AR","","Griffin Ag Airport","Lundell","Arkansas","base.us","160","34.19806","-90.95278","America/Chicago","24AR"
"aerodrome_24AZ","24AZ","","Pleasant Valley Airstrip","Young","Arizona","base.us","5688","34.1581","-110.9354","America/Phoenix","24AZ"
"aerodrome_24CL","24CL","","Boswell Airport","Corcoran","California","base.us","205","36.08867","-119.54163","America/Los_Angeles","24CL"
"aerodrome_24CT","24CT","","Bee Field","Jewett City","Connecticut","base.us","280","41.56689","-71.96688","America/New_York","24CT"
"aerodrome_24FL","24FL","","Garcon Field","Milton","Florida","base.us","16","30.49","-87.08583","America/Chicago","24FL"
"aerodrome_24IA","24IA","","Isley Field","Cedar Falls","Iowa","base.us","982","42.51581","-92.51981","America/Chicago","24IA"
"aerodrome_24ID","24ID","","Flying Z Ranch Airport","Challis","Idaho","base.us","6223","44.45361","-113.66194","America/Boise","24ID"
"aerodrome_24IN","24IN","","Williams Flying Field","Hartsville","Indiana","base.us","745","39.23639","-85.69306","America/Indiana/Indianapolis","24IN"
"aerodrome_24KS","24KS","","Weiss Acres Airport","Viola","Kansas","base.us","1302","37.52433","-97.60319","America/Chicago","24KS"
"aerodrome_24LL","24LL","","Lambert Airport","Pinckneyville","Illinois","base.us","510","38.08616","-89.45898","America/Chicago","24LL"
"aerodrome_24ME","24ME","","Slip Knot Landing Airport","Windham","Maine","base.us","310","43.82222","-70.44278","America/New_York","24ME"
"aerodrome_24MO","24MO","","Mistwood Airport","Camdenton","Missouri","base.us","875","38.1327","-92.83046","America/Chicago","24MO"
"aerodrome_24MT","24MT","","Haggerty Airport","Bozeman","Montana","base.us","5170","45.61937","-111.09219","America/Denver","24MT"
"aerodrome_24NC","24NC","","Mc Gee Field","Monroe","North Carolina","base.us","550","35.12722","-80.475","America/New_York","24NC"
"aerodrome_24NE","24NE","","Orr Airport","Lakeside","Nebraska","base.us","3827","42.38386","-102.43881","America/Denver","24NE"
"aerodrome_24NJ","24NJ","","Taildragger Acres Airport","Salem","New Jersey","base.us","20","39.4906","-75.43327","America/New_York","24NJ"
"aerodrome_24OI","24OI","","Reeds Airport","St Paris","Ohio","base.us","1200","40.07784","-83.89716","America/New_York","24OI"
"aerodrome_24SC","24SC","","The Farm Airport","Summit","South Carolina","base.us","580","33.93583","-81.42972","America/New_York","24SC"
"aerodrome_24TA","24TA","","Moore Ranch Airport","Centerville","Texas","base.us","315","31.21324","-95.82745","America/Chicago","24TA"
"aerodrome_24VA","24VA","","Cherrystone Airport","Cheriton","Virginia","base.us","14","37.28819","-75.99966","America/New_York","24VA"
"aerodrome_24XA","24XA","","Cross-B Airport","San Antonio","Texas","base.us","530","29.32097","-98.37029","America/Chicago","24XA"
"aerodrome_25AA","25AA","","Skyflight Airport","Fairbanks","Alaska","base.us","1100","64.92866","-147.88057","America/Anchorage","25AA"
"aerodrome_25AK","25AK","","Honeybee Lake Aero Park Airport","Willow","Alaska","base.us","200","61.71224","-150.06333","America/Anchorage","25AK"
"aerodrome_25AR","25AR","","Cedar Creek Ranch Airport","Belleville","Arkansas","base.us","420","35.13342","-93.47519","America/Chicago","25AR"
"aerodrome_25AZ","25AZ","","Mystery Well Ranch Airport","Portal","Arizona","base.us","4173","31.81595","-109.05728","America/Phoenix","25AZ"
"aerodrome_25CA","25CA","","Loma Madera Ranch Airport","Santa Ysabel","California","base.us","3375","33.17921","-116.79252","America/Los_Angeles","25CA"
"aerodrome_25CD","25CD","","Lux Field","Hartsel","Colorado","base.us","9300","39.15233","-105.72017","America/Denver","25CD"
"aerodrome_25CL","25CL","","Van Dyke Strip","Pleasant Grove","California","base.us","48","38.86656","-121.4844","America/Los_Angeles","25CL"
"aerodrome_25CO","25CO","","Crystal Lakes Airport","Red Feather Lakes","Colorado","base.us","8440","40.85165","-105.63305","America/Denver","25CO"
"aerodrome_25FL","25FL","","Connells Wahoo Airport","Bushnell","Florida","base.us","65","28.6","-82.2","America/New_York","25FL"
"aerodrome_25GA","25GA","","Miller Farm Airport","Douglasville","Georgia","base.us","750","33.65955","-84.66299","America/New_York","25GA"
"aerodrome_25IA","25IA","","Virl B Deal Airfield","St. Ansgar","Iowa","base.us","1180","43.3951","-92.96371","America/Chicago","25IA"
"aerodrome_25IL","25IL","","Holzwarth Flying Service Airport","Virden","Illinois","base.us","681","39.51645","-89.86967","America/Chicago","25IL"
"aerodrome_25IN","25IN","","Reid-Eash Airport","Howe","Indiana","base.us","879","41.70283","-85.41942","America/Indiana/Indianapolis","25IN"
"aerodrome_25KS","25KS","","Wyrill Farming Airport","Kirwin","Kansas","base.us","1700","39.68334","-99.12842","America/Chicago","25KS"
"aerodrome_25LA","25LA","","Plane Crazy Airport","Albany","Louisiana","base.us","57","30.54607","-90.57633","America/Chicago","25LA"
"aerodrome_25MD","25MD","","Whalen Field","Sudlersville","Maryland","base.us","70","39.16754","-75.84021","America/New_York","25MD"
"aerodrome_25MI","25MI","","Howard Airfield","St. Johns","Michigan","base.us","761","42.93853","-84.57718","America/Detroit","25MI"
"aerodrome_25MO","25MO","","Cook Airport","Carl Junction","Missouri","base.us","920","37.18583","-94.55111","America/Chicago","25MO"
"aerodrome_25MT","25MT","","Blatter Airport","Glasgow","Montana","base.us","2800","48.42222","-106.25333","America/Denver","25MT"
"aerodrome_25NC","25NC","","Smith Air Strip","Asheboro","North Carolina","base.us","560","35.63333","-79.71","America/New_York","25NC"
"aerodrome_25ND","25ND","","Landeis Airstrip","Mandan","North Dakota","base.us","1853","46.86659","-100.98645","America/North_Dakota/New_Salem","25ND"
"aerodrome_25NH","25NH","","Presby Field","Franconia","New Hampshire","base.us","1250","44.23242","-71.71631","America/New_York","25NH"
"aerodrome_25NK","25NK","","Loucks Airport","Hammondsport","New York","base.us","1425","42.43618","-77.13219","America/New_York","25NK"
"aerodrome_25NM","25NM","","Dream Catcher Ranch Airport","Pie Town","New Mexico","base.us","7253","34.47694","-108.03111","America/Denver","25NM"
"aerodrome_25NV","25NV","","Parker Carson Airport","Carson City","Nevada","base.us","4938","39.20158","-119.68344","America/Los_Angeles","25NV"
"aerodrome_25OH","25OH","","Hammond Airport","Louisville","Ohio","base.us","1050","40.91311","-81.25983","America/New_York","25OH"
"aerodrome_25OK","25OK","","Wildlife Ranch Airport","Comanche","Oklahoma","base.us","986","34.31444","-97.99556","America/Chicago","25OK"
"aerodrome_25SC","25SC","","Mountain Ridge Airport","Greenville","South Carolina","base.us","980","34.96064","-82.33739","America/New_York","25SC"
"aerodrome_25TA","25TA","","Ferris Airport","Baytown","Texas","base.us","35","29.83661","-94.96743","America/Chicago","25TA"
"aerodrome_25TS","25TS","","Miller Airfield","Dalhart","Texas","base.us","3961","36.0917","-102.41575","America/Chicago","25TS"
"aerodrome_25TX","25TX","","Chennault Airfield","Cut And Shoot","Texas","base.us","169","30.31436","-95.32712","America/Chicago","25TX"
"aerodrome_25VA","25VA","","Toddsbury Farm Airport","Aylett","Virginia","base.us","50","37.82158","-77.11264","America/New_York","25VA"
"aerodrome_25VG","25VG","","Ct Fields Airport","Galax","Virginia","base.us","2350","36.6356","-80.9139","America/New_York","25VG"
"aerodrome_25WA","25WA","","Hart Ranch Airport","Tonasket","Washington","base.us","2608","48.57655","-119.06476","America/Los_Angeles","25WA"
"aerodrome_25WN","25WN","","Little Plum Creek Airport","Pepin","Wisconsin","base.us","830","44.52872","-92.12034","America/Chicago","25WN"
"aerodrome_25XA","25XA","","Headwaters Airport","Fredericksburg","Texas","base.us","1974","30.09299","-98.70124","America/Chicago","25XA"
"aerodrome_25XS","25XS","","Moonbow Field","Waxahachie","Texas","base.us","650","32.48653","-96.84639","America/Chicago","25XS"
"aerodrome_26AL","26AL","","Richardson Field","Mobile","Alabama","base.us","180","30.63139","-88.27972","America/Chicago","26AL"
"aerodrome_26AR","26AR","","Fly ""N"" K Airport","Searcy","Arkansas","base.us","400","35.2155","-91.80783","America/Chicago","26AR"
"aerodrome_26AZ","26AZ","","Flying Dares Ranch Airport","Aguila","Arizona","base.us","2192","34.0","-113.2","America/Phoenix","26AZ"
"aerodrome_26CA","26CA","","Boeckmann Ranch Airport","Wilton","California","base.us","100","38.42685","-121.17161","America/Los_Angeles","26CA"
"aerodrome_26CL","26CL","","Ranchita 2608 Airport","Ranchita","California","base.us","4095","33.20528","-116.51319","America/Los_Angeles","26CL"
"aerodrome_26FD","26FD","","Hennessy Airport","Arcadia","Florida","base.us","50","27.05117","-81.84814","America/New_York","26FD"
"aerodrome_26ID","26ID","","Moose Lodge Airport","Sandpoint","Idaho","base.us","2081","48.36389","-116.40361","America/Los_Angeles","26ID"
"aerodrome_26IN","26IN","","Haven Center Airport","Fort Wayne","Indiana","base.us","753","41.113","-84.90356","America/Indiana/Indianapolis","26IN"
"aerodrome_26IS","26IS","","Ficklin-Airtech Airport","Fairbury","Illinois","base.us","672","40.7667","-88.50561","America/Chicago","26IS"
"aerodrome_26MA","26MA","","Pepperell Airport","Pepperell","Massachusetts","base.us","176","42.69619","-71.55006","America/New_York","26MA"
"aerodrome_26MI","26MI","","Van Strien Airport","Lowell","Michigan","base.us","624","42.92392","-85.37807","America/Detroit","26MI"
"aerodrome_26MN","26MN","","Christianson Field","Halstad","Minnesota","base.us","874","47.32997","-96.78369","America/Chicago","26MN"
"aerodrome_26MT","26MT","","Hutchinson Airport","Hingham","Montana","base.us","2900","48.83563","-110.44202","America/Denver","26MT"
"aerodrome_26NC","26NC","","Boonville Airport","Boonville","North Carolina","base.us","1003","36.22291","-80.71562","America/New_York","26NC"
"aerodrome_26NV","26NV","","Darrow Field","Fallon","Nevada","base.us","3965","39.45266","-118.86629","America/Los_Angeles","26NV"
"aerodrome_26OG","26OG","","Oakridge Ranch Airport","Eagle Point","Oregon","base.us","1560","42.46321","-122.73397","America/Los_Angeles","26OG"
"aerodrome_26OH","26OH","","Ross Airport","Wakeman","Ohio","base.us","890","41.20981","-82.35612","America/New_York","26OH"
"aerodrome_26OK","26OK","","Pheasant Wings Airport","Sasakwa","Oklahoma","base.us","987","34.95268","-96.61253","America/Chicago","26OK"
"aerodrome_26WI","26WI","","Kitty-Wompus Airport","Exeland","Wisconsin","base.us","1336","45.69913","-91.30349","America/Chicago","26WI"
"aerodrome_26XS","26XS","","Tatum Ranch Airport","Blanco","Texas","base.us","1420","30.1141","-98.46141","America/Chicago","26XS"
"aerodrome_27AK","27AK","","Johnson Strip Yentna Airport","Skwentna","Alaska","base.us","187","61.9454","-151.03697","America/Anchorage","27AK"
"aerodrome_27AL","27AL","","Little Texas Airport","Tuskegee","Alabama","base.us","500","32.45353","-85.55816","America/Chicago","27AL"
"aerodrome_27AZ","27AZ","","Eagle Roost Airpark","Aguila","Arizona","base.us","2206","33.91935","-113.16782","America/Phoenix","27AZ"
"aerodrome_27CA","27CA","","Holiday Ranch Airport","Apple Valley","California","base.us","3260","34.56111","-117.0806","America/Los_Angeles","27CA"
"aerodrome_27CL","27CL","","Sopwith Farm Airport","Pleasant Grove","California","base.us","20","38.74712","-121.57274","America/Los_Angeles","27CL"
"aerodrome_27FA","27FA","","Stanchester Airport","Lithia","Florida","base.us","96","27.8062","-82.14136","America/New_York","27FA"
"aerodrome_27GA","27GA","","Wilson Airstrip","Carrollton","Georgia","base.us","1050","33.65844","-85.00994","America/New_York","27GA"
"aerodrome_27IA","27IA","","Oldfield Aero Airport","Keosauqua","Iowa","base.us","750","40.75145","-92.03082","America/Chicago","27IA"
"aerodrome_27ID","27ID","","Huddleston Airport","Filer","Idaho","base.us","3697","42.58295","-114.5501","America/Boise","27ID"
"aerodrome_27IS","27IS","","Gelfius International Airport","Dahlgren","Illinois","base.us","530","38.14894","-88.67033","America/Chicago","27IS"
"aerodrome_27KS","27KS","","Bellamy Farm Airport","Goodland","Kansas","base.us","3707","39.13019","-101.71395","America/Denver","27KS"
"aerodrome_27LL","27LL","","Sullivan Field","Valmeyer","Illinois","base.us","400","38.37339","-90.32066","America/Chicago","27LL"
"aerodrome_27MD","27MD","","Myles Landing Airport","Church Hill","Maryland","base.us","70","39.09837","-75.89522","America/New_York","27MD"
"aerodrome_27MI","27MI","","Miller Field","Vassar","Michigan","base.us","705","43.3728","-83.48662","America/Detroit","27MI"
"aerodrome_27MN","27MN","","Lake Bronson Airport","Lake Bronson","Minnesota","base.us","960","48.73748","-96.65449","America/Chicago","27MN"
"aerodrome_27MO","27MO","","Route 66 Airfield","Carthage","Missouri","base.us","1055","37.19389","-94.22417","America/Chicago","27MO"
"aerodrome_27MS","27MS","","Jolly Field","Carthage","Mississippi","base.us","384","32.75826","-89.40871","America/Chicago","27MS"
"aerodrome_27MT","27MT","","Rahn Airport","Kalispell","Montana","base.us","3090","48.32192","-114.32747","America/Denver","27MT"
"aerodrome_27ND","27ND","","Overland-Lohse Field","Alamo","North Dakota","base.us","2124","48.57863","-103.46598","America/Chicago","27ND"
"aerodrome_27NE","27NE","","Hendricks Field","Grant","Nebraska","base.us","3450","40.72277","-101.79573","America/Denver","27NE"
"aerodrome_27NK","27NK","","Mohawk Air Park","Schyler","New York","base.us","1079","43.11332","-75.04447","America/New_York","27NK"
"aerodrome_27NR","27NR","","C A G Farms Airport","Angier","North Carolina","base.us","310","35.46944","-78.65444","America/New_York","27NR"
"aerodrome_27OH","27OH","","Schaller Airport","Findlay","Ohio","base.us","830","40.94672","-83.67993","America/New_York","27OH"
"aerodrome_27OK","27OK","","Thomas Landing Airport","Ponca City","Oklahoma","base.us","1110","36.74226","-96.96393","America/Chicago","27OK"
"aerodrome_27TX","27TX","","Sands Hill Airport","Carmine","Texas","base.us","403","30.11944","-96.71222","America/Chicago","27TX"
"aerodrome_27WA","27WA","","Jc's Airport","Conway","Washington","base.us","236","48.3251","-122.31571","America/Los_Angeles","27WA"
"aerodrome_27WI","27WI","","Fox River Airport","Rochester","Wisconsin","base.us","822","42.75095","-88.25038","America/Chicago","27WI"
"aerodrome_27WV","27WV","","Kurt's Field","Poca","West Virginia","base.us","670","38.47882","-81.80369","America/New_York","27WV"
"aerodrome_27XS","27XS","","Sport Flyers Airport","Brookshire","Texas","base.us","180","29.83813","-95.94997","America/Chicago","27XS"
"aerodrome_28AK","28AK","","Gates Ranch Airport","Glacier View","Alaska","base.us","1875","61.80888","-147.85935","America/Anchorage","28AK"
"aerodrome_28AL","28AL","","Foshee Airport","Millbrook","Alabama","base.us","143","32.43322","-86.37459","America/Chicago","28AL"
"aerodrome_28AR","28AR","","Henley Aerodrome","Charlotte","Arkansas","base.us","377","35.83333","-91.43333","America/Chicago","28AR"
"aerodrome_28AZ","28AZ","","Sampleys Airport","Aguila","Arizona","base.us","2208","33.9","-113.2","America/Phoenix","28AZ"
"aerodrome_28CA","28CA","","Dos Palos Airport","Dos Palos","California","base.us","118","36.96245","-120.63018","America/Los_Angeles","28CA"
"aerodrome_28FL","28FL","","Jim Finlay Farm Airport","Cresent City","Florida","base.us","40","29.44192","-81.58313","America/New_York","28FL"
"aerodrome_28ID","28ID","","D Bar C Airport","Dixie","Idaho","base.us","5629","45.51348","-115.44029","America/Los_Angeles","28ID"
"aerodrome_28II","28II","","Cedar Farm Airport","Laconia","Indiana","base.us","453","37.97465","-86.05622","America/Kentucky/Louisville","28II"
"aerodrome_28KY","28KY","","Brandon Airdrome Airport","Murray","Kentucky","base.us","525","36.57589","-88.31337","America/Chicago","28KY"
"aerodrome_28MA","28MA","","Cannizzaro Field","Southwick","Massachusetts","base.us","250","42.07981","-72.81814","America/New_York","28MA"
"aerodrome_28MI","28MI","","Miller-Herrold Airport","Cedar","Michigan","base.us","624","44.87444","-85.79258","America/Detroit","28MI"
"aerodrome_28MN","28MN","","River Ridge Ranch Airport","Welch","Minnesota","base.us","1014","44.5681","-92.75702","America/Chicago","28MN"
"aerodrome_28MO","28MO","","Pasley Airport","Roscoe","Missouri","base.us","790","37.97392","-93.81882","America/Chicago","28MO"
"aerodrome_28MT","28MT","","Cain Ranch Airport","Lincoln","Montana","base.us","4480","46.95356","-112.74808","America/Denver","28MT"
"aerodrome_28NK","28NK","","Ritchie Airfield","Clayton","New York","base.us","385","44.18694","-76.07639","America/New_York","28NK"
"aerodrome_28NR","28NR","","Dry Pond Airport","Rutherfordton","North Carolina","base.us","1130","35.3475","-81.995","America/New_York","28NR"
"aerodrome_28NY","28NY","","Spaulding Aerodrome","Cassadaga","New York","base.us","1607","42.30833","-79.225","America/New_York","28NY"
"aerodrome_28OH","28OH","","Houk Field","Lyons","Ohio","base.us","743","41.70338","-84.00272","America/New_York","28OH"
"aerodrome_28OK","28OK","","Pellar Farm Airport","El Reno","Oklahoma","base.us","1400","35.50283","-98.04061","America/Chicago","28OK"
"aerodrome_28OR","28OR","","Parrett Mountain Airport","Newberg","Oregon","base.us","790","45.31222","-122.90139","America/Los_Angeles","28OR"
"aerodrome_28PA","28PA","","Boyer Airport","Wernersville","Pennsylvania","base.us","510","40.32206","-76.10062","America/New_York","28PA"
"aerodrome_28TA","28TA","","Duval County Ranch Company Airport","Freer","Texas","base.us","665","27.83363","-98.71696","America/Chicago","28TA"
"aerodrome_28TE","28TE","","Midlake Airport","Elmendorf","Texas","base.us","535","29.26829","-98.33696","America/Chicago","28TE"
"aerodrome_28TT","28TT","","Left Wing Low Airport","Bynum","Texas","base.us","596","31.99585","-97.00215","America/Chicago","28TT"
"aerodrome_28TX","28TX","","Lehman Airport","Vernon","Texas","base.us","1275","34.08592","-99.45509","America/Chicago","28TX"
"aerodrome_28WA","28WA","","Robert L Delanoy Airport","Vancouver","Washington","base.us","30","45.73039","-122.73454","America/Los_Angeles","28WA"
"aerodrome_28WI","28WI","","Rutherford Airport","Arkansaw","Wisconsin","base.us","790","44.60413","-92.04656","America/Chicago","28WI"
"aerodrome_28XS","28XS","","Flying G Airport","Kaufman","Texas","base.us","470","32.64597","-96.32526","America/Chicago","28XS"
"aerodrome_29AK","29AK","","Remington Field","Delta Junction","Alaska","base.us","1080","64.04671","-145.43585","America/Anchorage","29AK"
"aerodrome_29AZ","29AZ","","Paloma Ranch Airport","Paloma","Arizona","base.us","737","32.9056","-112.90017","America/Phoenix","29AZ"
"aerodrome_29CN","29CN","","Miller's Mother Lode Airport","Georgetown","California","base.us","2400","38.8499","-120.83438","America/Los_Angeles","29CN"
"aerodrome_29GA","29GA","","Rolling Meadows Airfield","Sharpsburg","Georgia","base.us","808","33.38428","-84.63194","America/New_York","29GA"
"aerodrome_29IA","29IA","","Hilltop Airport","Sidney","Iowa","base.us","1120","40.75627","-95.62348","America/Chicago","29IA"
"aerodrome_29IN","29IN","","Homestead Airport","Columbia City","Indiana","base.us","863","41.07588","-85.38609","America/Indiana/Indianapolis","29IN"
"aerodrome_29KY","29KY","","Socks Flyers Airport","California","Kentucky","base.us","625","38.88362","-84.25771","America/Chicago","29KY"
"aerodrome_29MI","29MI","","Sawyer Field","Mason","Michigan","base.us","910","42.60004","-84.44997","America/Detroit","29MI"
"aerodrome_29MN","29MN","","Wetenkamp Airport","Tintah","Minnesota","base.us","990","46.02829","-96.36284","America/Chicago","29MN"
"aerodrome_29MO","29MO","","Rollert Farm Airport","Smithville","Missouri","base.us","1000","39.35153","-94.51773","America/Chicago","29MO"
"aerodrome_29MT","29MT","","Craik Airport","Trout Creek","Montana","base.us","2500","47.73889","-115.50278","America/Denver","29MT"
"aerodrome_29NC","29NC","","Larry F Warren Field","Efland","North Carolina","base.us","650","36.09058","-79.1708","America/New_York","29NC"
"aerodrome_29NH","29NH","","Cleary Airport","Auburn","New Hampshire","base.us","300","42.99861","-71.33528","America/New_York","29NH"
"aerodrome_29OH","29OH","","Fox Airport","Magnolia","Ohio","base.us","1020","40.68645","-81.30261","America/New_York","29OH"
"aerodrome_29OK","29OK","","Smith Airpark","Hinton","Oklahoma","base.us","1677","35.46852","-98.48692","America/Chicago","29OK"
"aerodrome_29OR","29OR","","Sunrise Valley Ranch Lodge Airport","Prineville","Oregon","base.us","4469","44.01249","-120.28046","America/Los_Angeles","29OR"
"aerodrome_29PA","29PA","","Stateline Airport","Hookstown","Pennsylvania","base.us","1151","40.53662","-80.5127","America/New_York","29PA"
"aerodrome_29SC","29SC","","Hannah Rhea Field","Walterboro","South Carolina","base.us","89","32.90064","-80.85212","America/New_York","29SC"
"aerodrome_29TX","29TX","","Lockett Airport","Vernon","Texas","base.us","1282","34.09453","-99.36564","America/Chicago","29TX"
"aerodrome_29VA","29VA","","Rhynalds Ranch Airport","Remington","Virginia","base.us","285","38.52929","-77.73888","America/New_York","29VA"
"aerodrome_29WI","29WI","","Whittlesey Cranberry Company Airport","Babcock","Wisconsin","base.us","982","44.32552","-90.02735","America/Chicago","29WI"
"aerodrome_2AK0","2AK0","","Mac Kenzie Country Airpark","Point Mackenzie","Alaska","base.us","120","61.25588","-149.97466","America/Anchorage","2AK0"
"aerodrome_2AK1","2AK1","","Blair Lake Airport","Fairbanks /Ft Wainwright/","Alaska","base.us","910","64.36374","-147.36376","America/Anchorage","2AK1"
"aerodrome_2AK2","2AK2","","Clear Creek Airport","Fairbanks /Ft Wainwright/","Alaska","base.us","660","64.45346","-147.56349","America/Anchorage","2AK2"
"aerodrome_2AK4","2AK4","","Bootleggers Cove Airport","Homer","Alaska","base.us","45","59.47","-151.5125","America/Anchorage","2AK4"
"aerodrome_2AK5","2AK5","","Johnstone Point Airport","Hinchinbrook","Alaska","base.us","15","60.48168","-146.58425","America/Anchorage","2AK5"
"aerodrome_2AK6","2AK6","HGZ","Hog River Airport","Hogatza","Alaska","base.us","534","66.17613","-155.68482","America/Anchorage","2AK6"
"aerodrome_2AK8","2AK8","","Icy Cape Afs Airport","Icy Cape","Alaska","base.us","48","70.29249","-161.90333","America/Anchorage","2AK8"
"aerodrome_2AK9","2AK9","","Independence Creek Airport","Independence Creek","Alaska","base.us","250","65.67348","-162.46406","America/Nome","2AK9"
"aerodrome_2AL1","2AL1","","Collier Airpark","Magnolia Springs","Alabama","base.us","74","30.42409","-87.77777","America/Chicago","2AL1"
"aerodrome_2AL3","2AL3","","Emerald Mountain Airport","Wetumpka","Alabama","base.us","365","32.45541","-86.11917","America/Chicago","2AL3"
"aerodrome_2AL5","2AL5","","Flying J Ranch Airport","Fort Payne","Alabama","base.us","1430","34.39278","-85.665","America/Chicago","2AL5"
"aerodrome_2AL6","2AL6","","Dale O Galer Aerodrome","Irvington","Alabama","base.us","40","30.49198","-88.19731","America/Chicago","2AL6"
"aerodrome_2AL7","2AL7","","Mount Aero Lake Farm Airport","Hanceville","Alabama","base.us","625","34.06278","-86.72306","America/Chicago","2AL7"
"aerodrome_2AL8","2AL8","","Finkley Farm Airport","Phenix City","Alabama","base.us","413","32.42111","-85.24806","America/Chicago","2AL8"
"aerodrome_2AR0","2AR0","","Bully Henry Airport","Lonoke","Arkansas","base.us","245","34.86812","-91.97425","America/Chicago","2AR0"
"aerodrome_2AR1","2AR1","","Etna Airport","Ozark","Arkansas","base.us","536","35.36985","-93.84306","America/Chicago","2AR1"
"aerodrome_2AR2","2AR2","","Davidson Field","Sage","Arkansas","base.us","835","36.01518","-91.79662","America/Chicago","2AR2"
"aerodrome_2AR4","2AR4","","Mc Crory/Morton Airport","Mc Crory","Arkansas","base.us","222","35.22842","-91.09317","America/Chicago","2AR4"
"aerodrome_2AR5","2AR5","","Ashmore Field","Centerton","Arkansas","base.us","1362","36.38306","-94.29389","America/Chicago","2AR5"
"aerodrome_2AR7","2AR7","","Head Airfield","Prescott","Arkansas","base.us","441","33.84911","-93.47914","America/Chicago","2AR7"
"aerodrome_2AR8","2AR8","","Hickman Airport","Black Oak","Arkansas","base.us","258","35.83111","-90.37041","America/Chicago","2AR8"
"aerodrome_2AZ1","2AZ1","","Indian Hills Airpark","Salome","Arizona","base.us","1866","33.7592","-113.61548","America/Phoenix","2AZ1"
"aerodrome_2AZ4","2AZ4","","Millar Airport","Maricopa","Arizona","base.us","1215","33.05366","-112.1457","America/Phoenix","2AZ4"
"aerodrome_2AZ9","2AZ9","","Ethnos Air Airport","Mcneal","Arizona","base.us","4200","31.60232","-109.65146","America/Phoenix","2AZ9"
"aerodrome_2CA2","2CA2","","Cones Field","Twentynine Palms","California","base.us","1800","34.16278","-116.04806","America/Los_Angeles","2CA2"
"aerodrome_2CA3","2CA3","","Crosswinds Airport","Twentynine Palms","California","base.us","1835","34.16","-115.9975","America/Los_Angeles","2CA3"
"aerodrome_2CA4","2CA4","","Blackinton Airport","Valley Center","California","base.us","1156","33.25892","-117.09225","America/Los_Angeles","2CA4"
"aerodrome_2CA8","2CA8","","B & E Ranch Airport","Yucca Valley","California","base.us","2793","34.42056","-116.61058","America/Los_Angeles","2CA8"
"aerodrome_2CD3","2CD3","","Bijou Springs Ranch Airport","Peyton","Colorado","base.us","6600","39.11947","-104.43181","America/Denver","2CD3"
"aerodrome_2CD4","2CD4","","West Divide Airport","Silt","Colorado","base.us","6352","39.43056","-107.62306","America/Denver","2CD4"
"aerodrome_2CD6","2CD6","","Yukon Airport","Elizabeth","Colorado","base.us","6510","39.39485","-104.54703","America/Denver","2CD6"
"aerodrome_2CD9","2CD9","","Kellogg Airstrip","Laporte","Colorado","base.us","5180","40.6814","-105.13855","America/Denver","2CD9"
