"id","code","aerodrome_id/id","length","length_uom_id/id","width","width_uom_id/id"
"runway_EDQR_14","14","aerodrome_EDQR","518.16","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_EDQR_32","32","aerodrome_EDQR","518.16","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_EDQT_11","11","aerodrome_EDQT","1100.02","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDQT_29","29","aerodrome_EDQT","1100.02","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDQW_14","14","aerodrome_EDQW","518.16","uom.product_uom_meter","10.67","uom.product_uom_meter"
"runway_EDQW_32","32","aerodrome_EDQW","518.16","uom.product_uom_meter","10.67","uom.product_uom_meter"
"runway_EDQY_07","07","aerodrome_EDQY","766.57","uom.product_uom_meter","",""
"runway_EDQY_25","25","aerodrome_EDQY","766.57","uom.product_uom_meter","",""
"runway_EDQZ_08","08","aerodrome_EDQZ","883.92","uom.product_uom_meter","",""
"runway_EDQZ_26","26","aerodrome_EDQZ","883.92","uom.product_uom_meter","",""
"runway_EDRB_05","05","aerodrome_EDRB","3055.92","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDRB_23","23","aerodrome_EDRB","3055.92","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDRF_08","08","aerodrome_EDRF","599.85","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDRF_26","26","aerodrome_EDRF","599.85","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDRG_06","06","aerodrome_EDRG","650.14","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EDRG_24","24","aerodrome_EDRG","650.14","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EDRI_05","05","aerodrome_EDRI","740.05","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRI_23","23","aerodrome_EDRI","740.05","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRJ_07","07","aerodrome_EDRJ","800.1","uom.product_uom_meter","",""
"runway_EDRJ_25","25","aerodrome_EDRJ","800.1","uom.product_uom_meter","",""
"runway_EDRK_06","06","aerodrome_EDRK","1175.0","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDRK_24","24","aerodrome_EDRK","1175.0","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDRL_11","11","aerodrome_EDRL","1000.05","uom.product_uom_meter","",""
"runway_EDRL_29","29","aerodrome_EDRL","1000.05","uom.product_uom_meter","",""
"runway_EDRM_18","18","aerodrome_EDRM","731.52","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRM_36","36","aerodrome_EDRM","731.52","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRP_04","04","aerodrome_EDRP","800.1","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDRP_22","22","aerodrome_EDRP","800.1","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDRT_04","04","aerodrome_EDRT","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRT_22","22","aerodrome_EDRT","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRY_16","16","aerodrome_EDRY","1676.7","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRY_34","34","aerodrome_EDRY","1676.7","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRY_16R","16R","aerodrome_EDRY","1000.05","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRY_34L","34L","aerodrome_EDRY","1000.05","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDRZ_03","03","aerodrome_EDRZ","2949.55","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDRZ_21","21","aerodrome_EDRZ","2949.55","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDSA_09","09","aerodrome_EDSA","1046.99","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_EDSA_27","27","aerodrome_EDSA","1046.99","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_EDSB_03","03","aerodrome_EDSB","2983.08","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDSB_21","21","aerodrome_EDSB","2983.08","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDSG_12","12","aerodrome_EDSG","1100.02","uom.product_uom_meter","",""
"runway_EDSG_30","30","aerodrome_EDSG","1100.02","uom.product_uom_meter","",""
"runway_EDSH_10","10","aerodrome_EDSH","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDSH_28","28","aerodrome_EDSH","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDSI_07","07","aerodrome_EDSI","860.15","uom.product_uom_meter","",""
"runway_EDSI_25","25","aerodrome_EDSI","860.15","uom.product_uom_meter","",""
"runway_EDSK_04","04","aerodrome_EDSK","684.89","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDSK_22","22","aerodrome_EDSK","684.89","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDSL_06","06","aerodrome_EDSL","779.98","uom.product_uom_meter","",""
"runway_EDSL_24","24","aerodrome_EDSL","779.98","uom.product_uom_meter","",""
"runway_EDSN_09","09","aerodrome_EDSN","1247.85","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDSN_27","27","aerodrome_EDSN","1247.85","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDSW_07","07","aerodrome_EDSW","840.03","uom.product_uom_meter","",""
"runway_EDSW_25","25","aerodrome_EDSW","840.03","uom.product_uom_meter","",""
"runway_EDSZ_08","08","aerodrome_EDSZ","803.15","uom.product_uom_meter","",""
"runway_EDSZ_26","26","aerodrome_EDSZ","803.15","uom.product_uom_meter","",""
"runway_EDTB_03","03","aerodrome_EDTB","749.81","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTB_21","21","aerodrome_EDTB","749.81","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTD_18","18","aerodrome_EDTD","1289.91","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTD_36","36","aerodrome_EDTD","1289.91","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTF_16","16","aerodrome_EDTF","1338.07","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTF_34","34","aerodrome_EDTF","1338.07","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTG_05","05","aerodrome_EDTG","1649.88","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDTG_23","23","aerodrome_EDTG","1649.88","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDTG_05R","05R","aerodrome_EDTG","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTG_23L","23L","aerodrome_EDTG","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTH_07","07","aerodrome_EDTH","750.11","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDTH_25","25","aerodrome_EDTH","750.11","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDTL_03","03","aerodrome_EDTL","2999.84","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDTL_21","21","aerodrome_EDTL","2999.84","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDTM_07","07","aerodrome_EDTM","1566.06","uom.product_uom_meter","",""
"runway_EDTM_25","25","aerodrome_EDTM","1566.06","uom.product_uom_meter","",""
"runway_EDTM_07L","07L","aerodrome_EDTM","700.43","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_EDTM_25R","25R","aerodrome_EDTM","700.43","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_EDTN_14","14","aerodrome_EDTN","615.39","uom.product_uom_meter","35.36","uom.product_uom_meter"
"runway_EDTN_32","32","aerodrome_EDTN","615.39","uom.product_uom_meter","35.36","uom.product_uom_meter"
"runway_EDTO_02","02","aerodrome_EDTO","910.13","uom.product_uom_meter","",""
"runway_EDTO_20","20","aerodrome_EDTO","910.13","uom.product_uom_meter","",""
"runway_EDTQ_10","10","aerodrome_EDTQ","671.78","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDTQ_28","28","aerodrome_EDTQ","671.78","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDTS_05","05","aerodrome_EDTS","804.06","uom.product_uom_meter","",""
"runway_EDTS_23","23","aerodrome_EDTS","804.06","uom.product_uom_meter","",""
"runway_EDTW_14","14","aerodrome_EDTW","704.09","uom.product_uom_meter","14.63","uom.product_uom_meter"
"runway_EDTW_32","32","aerodrome_EDTW","704.09","uom.product_uom_meter","14.63","uom.product_uom_meter"
"runway_EDTY_10","10","aerodrome_EDTY","1540.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTY_28","28","aerodrome_EDTY","1540.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTY_10L","10L","aerodrome_EDTY","749.81","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTY_28R","28R","aerodrome_EDTY","749.81","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDTZ_12","12","aerodrome_EDTZ","749.81","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EDTZ_30","30","aerodrome_EDTZ","749.81","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EDUA_04","04","aerodrome_EDUA","690.07","uom.product_uom_meter","",""
"runway_EDUA_22","22","aerodrome_EDUA","690.07","uom.product_uom_meter","",""
"runway_EDUF_08","08","aerodrome_EDUF","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDUF_26","26","aerodrome_EDUF","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDUS_09","09","aerodrome_EDUS","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDUS_27","27","aerodrome_EDUS","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDUS_09R","09R","aerodrome_EDUS","885.14","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDUS_27L","27L","aerodrome_EDUS","885.14","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDUW_17","17","aerodrome_EDUW","999.74","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EDUW_35","35","aerodrome_EDUW","999.74","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EDUW_17L","17L","aerodrome_EDUW","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDUW_35R","35R","aerodrome_EDUW","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDVC_04","04","aerodrome_EDVC","900.07","uom.product_uom_meter","40.23","uom.product_uom_meter"
"runway_EDVC_22","22","aerodrome_EDVC","900.07","uom.product_uom_meter","40.23","uom.product_uom_meter"
"runway_EDVE_08","08","aerodrome_EDVE","2300.02","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDVE_26","26","aerodrome_EDVE","2300.02","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDVH_03","03","aerodrome_EDVH","900.07","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDVH_21","21","aerodrome_EDVH","900.07","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDVI_13","13","aerodrome_EDVI","814.12","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDVI_31","31","aerodrome_EDVI","814.12","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDVJ_11","11","aerodrome_EDVJ","950.06","uom.product_uom_meter","",""
"runway_EDVJ_29","29","aerodrome_EDVJ","950.06","uom.product_uom_meter","",""
"runway_EDVK_09","09","aerodrome_EDVK","2499.97","uom.product_uom_meter","44.81","uom.product_uom_meter"
"runway_EDVK_27","27","aerodrome_EDVK","2499.97","uom.product_uom_meter","44.81","uom.product_uom_meter"
"runway_EDVM_07","07","aerodrome_EDVM","1220.11","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EDVM_25","25","aerodrome_EDVM","1220.11","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EDVR_11","11","aerodrome_EDVR","606.25","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EDVR_29","29","aerodrome_EDVR","606.25","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EDVU_08","08","aerodrome_EDVU","800.1","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDVU_26","26","aerodrome_EDVU","800.1","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDVY_05","05","aerodrome_EDVY","860.15","uom.product_uom_meter","",""
"runway_EDVY_23","23","aerodrome_EDVY","860.15","uom.product_uom_meter","",""
"runway_EDWC_10","10","aerodrome_EDWC","699.82","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDWC_28","28","aerodrome_EDWC","699.82","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDWE_07","07","aerodrome_EDWE","1299.97","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWE_25","25","aerodrome_EDWE","1299.97","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWF_08","08","aerodrome_EDWF","1200.0","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDWF_26","26","aerodrome_EDWF","1200.0","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDWG_01","01","aerodrome_EDWG","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWG_19","19","aerodrome_EDWG","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWG_10","10","aerodrome_EDWG","850.09","uom.product_uom_meter","",""
"runway_EDWG_28","28","aerodrome_EDWG","850.09","uom.product_uom_meter","",""
"runway_EDWH_06","06","aerodrome_EDWH","777.85","uom.product_uom_meter","",""
"runway_EDWH_24","24","aerodrome_EDWH","777.85","uom.product_uom_meter","",""
"runway_EDWI_02","02","aerodrome_EDWI","1459.08","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWI_20","20","aerodrome_EDWI","1459.08","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWI_16","16","aerodrome_EDWI","615.09","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EDWI_34","34","aerodrome_EDWI","615.09","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EDWJ_06","06","aerodrome_EDWJ","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWJ_24","24","aerodrome_EDWJ","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWJ_07","07","aerodrome_EDWJ","699.82","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDWJ_25","25","aerodrome_EDWJ","699.82","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDWJ_12","12","aerodrome_EDWJ","474.88","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWJ_30","30","aerodrome_EDWJ","474.88","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDWL_05","05","aerodrome_EDWL","599.85","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EDWL_23","23","aerodrome_EDWL","599.85","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EDWM_18","18","aerodrome_EDWM","850.09","uom.product_uom_meter","",""
"runway_EDWM_36","36","aerodrome_EDWM","850.09","uom.product_uom_meter","",""
"runway_EDWN_05","05","aerodrome_EDWN","900.07","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDWN_23","23","aerodrome_EDWN","900.07","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EDWO_09","09","aerodrome_EDWO","800.1","uom.product_uom_meter","",""
"runway_EDWO_27","27","aerodrome_EDWO","800.1","uom.product_uom_meter","",""
"runway_EDWQ_08","08","aerodrome_EDWQ","836.07","uom.product_uom_meter","21.95","uom.product_uom_meter"
"runway_EDWQ_26","26","aerodrome_EDWQ","836.07","uom.product_uom_meter","21.95","uom.product_uom_meter"
"runway_EDWR_05","05","aerodrome_EDWR","809.85","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDWR_23","23","aerodrome_EDWR","809.85","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDWR_12","12","aerodrome_EDWR","869.9","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDWR_30","30","aerodrome_EDWR","869.9","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDWR_13","13","aerodrome_EDWR","1000.05","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDWR_31","31","aerodrome_EDWR","1000.05","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDWU_09","09","aerodrome_EDWU","929.94","uom.product_uom_meter","32.0","uom.product_uom_meter"
"runway_EDWU_27","27","aerodrome_EDWU","929.94","uom.product_uom_meter","32.0","uom.product_uom_meter"
"runway_EDWX_06R","06R","aerodrome_EDWX","569.98","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EDWX_24L","24L","aerodrome_EDWX","569.98","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EDWY_09","09","aerodrome_EDWY","1000.05","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDWY_27","27","aerodrome_EDWY","1000.05","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDWZ_09","09","aerodrome_EDWZ","359.66","uom.product_uom_meter","12.8","uom.product_uom_meter"
"runway_EDWZ_27","27","aerodrome_EDWZ","359.66","uom.product_uom_meter","12.8","uom.product_uom_meter"
"runway_EDXA_07","07","aerodrome_EDXA","940.0","uom.product_uom_meter","",""
"runway_EDXA_25","25","aerodrome_EDXA","940.0","uom.product_uom_meter","",""
"runway_EDXB_11","11","aerodrome_EDXB","719.94","uom.product_uom_meter","23.16","uom.product_uom_meter"
"runway_EDXB_29","29","aerodrome_EDXB","719.94","uom.product_uom_meter","23.16","uom.product_uom_meter"
"runway_EDXC_09","09","aerodrome_EDXC","879.96","uom.product_uom_meter","",""
"runway_EDXC_27","27","aerodrome_EDXC","879.96","uom.product_uom_meter","",""
"runway_EDXE_10","10","aerodrome_EDXE","637.95","uom.product_uom_meter","",""
"runway_EDXE_28","28","aerodrome_EDXE","637.95","uom.product_uom_meter","",""
"runway_EDXF_04","04","aerodrome_EDXF","700.13","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDXF_22","22","aerodrome_EDXF","700.13","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDXF_11","11","aerodrome_EDXF","1220.11","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXF_29","29","aerodrome_EDXF","1220.11","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXF_11L","11L","aerodrome_EDXF","1200.0","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EDXF_29R","29R","aerodrome_EDXF","1200.0","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EDXG_09","09","aerodrome_EDXG","768.1","uom.product_uom_meter","",""
"runway_EDXG_27","27","aerodrome_EDXG","768.1","uom.product_uom_meter","",""
"runway_EDXH_03","03","aerodrome_EDXH","370.94","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDXH_21","21","aerodrome_EDXH","370.94","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDXH_06","06","aerodrome_EDXH","257.86","uom.product_uom_meter","11.89","uom.product_uom_meter"
"runway_EDXH_24","24","aerodrome_EDXH","257.86","uom.product_uom_meter","11.89","uom.product_uom_meter"
"runway_EDXH_15","15","aerodrome_EDXH","479.76","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXH_33","33","aerodrome_EDXH","479.76","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXI_08","08","aerodrome_EDXI","850.09","uom.product_uom_meter","",""
"runway_EDXI_26","26","aerodrome_EDXI","850.09","uom.product_uom_meter","",""
"runway_EDXJ_03","03","aerodrome_EDXJ","1449.93","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXJ_21","21","aerodrome_EDXJ","1449.93","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXK_12","12","aerodrome_EDXK","819.91","uom.product_uom_meter","",""
"runway_EDXK_30","30","aerodrome_EDXK","819.91","uom.product_uom_meter","",""
"runway_EDXL_12","12","aerodrome_EDXL","769.92","uom.product_uom_meter","",""
"runway_EDXL_30","30","aerodrome_EDXL","769.92","uom.product_uom_meter","",""
"runway_EDXM_07","07","aerodrome_EDXM","700.13","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EDXM_25","25","aerodrome_EDXM","700.13","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EDXN_08","08","aerodrome_EDXN","875.08","uom.product_uom_meter","",""
"runway_EDXN_26","26","aerodrome_EDXN","875.08","uom.product_uom_meter","",""
"runway_EDXO_07","07","aerodrome_EDXO","669.95","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXO_25","25","aerodrome_EDXO","669.95","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXP_07","07","aerodrome_EDXP","509.93","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDXP_25","25","aerodrome_EDXP","509.93","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EDXQ_08","08","aerodrome_EDXQ","805.89","uom.product_uom_meter","",""
"runway_EDXQ_26","26","aerodrome_EDXQ","805.89","uom.product_uom_meter","",""
"runway_EDXR_03","03","aerodrome_EDXR","960.12","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXR_21","21","aerodrome_EDXR","960.12","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXR_12","12","aerodrome_EDXR","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXR_30","30","aerodrome_EDXR","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXS_06","06","aerodrome_EDXS","450.19","uom.product_uom_meter","30.18","uom.product_uom_meter"
"runway_EDXS_24","24","aerodrome_EDXS","450.19","uom.product_uom_meter","30.18","uom.product_uom_meter"
"runway_EDXT_03","03","aerodrome_EDXT","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXT_21","21","aerodrome_EDXT","499.87","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EDXW_06","06","aerodrome_EDXW","1695.91","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDXW_24","24","aerodrome_EDXW","1695.91","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDXW_14","14","aerodrome_EDXW","2119.88","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDXW_32","32","aerodrome_EDXW","2119.88","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EDXY_02","02","aerodrome_EDXY","659.89","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDXY_20","20","aerodrome_EDXY","659.89","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDXY_10","10","aerodrome_EDXY","604.72","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EDXY_28","28","aerodrome_EDXY","604.72","uom.product_uom_meter","39.93","uom.product_uom_meter"
"runway_EEEI_06","06","aerodrome_EEEI","2000.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EEEI_24","24","aerodrome_EEEI","2000.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EEJI_05","05","aerodrome_EEJI","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEJI_23","23","aerodrome_EEJI","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEKA_14","14","aerodrome_EEKA","1520.04","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEKA_32","32","aerodrome_EEKA","1520.04","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEKE_05","05","aerodrome_EEKE","798.88","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEKE_23","23","aerodrome_EEKE","798.88","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEKE_17","17","aerodrome_EEKE","1517.9","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEKE_35","35","aerodrome_EEKE","1517.9","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EENA_09","09","aerodrome_EENA","609.6","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EENA_27","27","aerodrome_EENA","609.6","uom.product_uom_meter","49.99","uom.product_uom_meter"
"runway_EEPU_03","03","aerodrome_EEPU","1969.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEPU_21","21","aerodrome_EEPU","1969.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EERI_18","18","aerodrome_EERI","1200.0","uom.product_uom_meter","",""
"runway_EERI_36","36","aerodrome_EERI","1200.0","uom.product_uom_meter","",""
"runway_EERU_13","13","aerodrome_EERU","599.54","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EERU_31","31","aerodrome_EERU","599.54","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EETN_08","08","aerodrome_EETN","3479.9","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EETN_26","26","aerodrome_EETN","3479.9","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EETU_08","08","aerodrome_EETU","1799.84","uom.product_uom_meter","30.78","uom.product_uom_meter"
"runway_EETU_26","26","aerodrome_EETU","1799.84","uom.product_uom_meter","30.78","uom.product_uom_meter"
"runway_EEVI_04","04","aerodrome_EEVI","800.1","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EEVI_22","22","aerodrome_EEVI","800.1","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFAA_14","14","aerodrome_EFAA","863.8","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EFAA_24","24","aerodrome_EFAA","863.8","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EFAH_12","12","aerodrome_EFAH","799.8","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFAH_30","30","aerodrome_EFAH","799.8","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFAL_08","08","aerodrome_EFAL","749.81","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFAL_26","26","aerodrome_EFAL","749.81","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFET_03","03","aerodrome_EFET","2001.01","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFET_21","21","aerodrome_EFET","2001.01","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFEU_11","11","aerodrome_EFEU","1000.05","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFEU_29","29","aerodrome_EFEU","1000.05","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFFO_04","04","aerodrome_EFFO","819.91","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFFO_22","22","aerodrome_EFFO","819.91","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFGE_07","07","aerodrome_EFGE","629.72","uom.product_uom_meter","11.89","uom.product_uom_meter"
"runway_EFGE_25","25","aerodrome_EFGE","629.72","uom.product_uom_meter","11.89","uom.product_uom_meter"
"runway_EFHA_08","08","aerodrome_EFHA","2600.86","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFHA_26","26","aerodrome_EFHA","2600.86","uom.product_uom_meter","60.05","uom.product_uom_meter"
